Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Pakistan,PAK,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.27,,,77.27,77.43,77.43,77.43,77.1,77.1,77.1,77.1,77.1,77.1,76.79,76.79,76.79,76.79,77.61,77.61,77.61,77.61,77.61,,77.83,77.83,77.83,
Pakistan,PAK,"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.172698,,,3.45455,0.7125303,0.4876157,0.9343044,0.2712306,0.2666336,0.0601291,0.184984,0.1806433,0.1499693,0,0,0.0703008,0,0,0,0,0,0,,0,0,0,
Pakistan,PAK,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.16,,,60.14,60.06,60.06,60.06,59.93,59.93,59.93,59.93,59.93,59.93,60.03,60.03,60.03,60.03,60.84,60.84,60.84,60.84,60.84,,60.85,60.85,60.85,
Pakistan,PAK,"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.280291,,,2.430204,0.2673916,0.1161265,0.0085356,0.0073526,0.0072214,0,0,0,0,0,0,0.0512699,0,0,0,0,0,0,,0,0,0,
Pakistan,PAK,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.09,,,55.06,55.01,55.01,55.01,54.79,54.79,54.79,54.79,54.79,54.79,54.91,54.91,54.91,54.91,54.89,54.89,54.89,54.89,54.89,,54.82,54.82,54.82,
Pakistan,PAK,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.610408147,6.51623043,4.407667937,4.709903301,3.865110246,4.772991851,4.643574297,3.907369091,7.646285339,7.324942064,5.988003498,5.78095618,5.520672591,4.512925369,3.123628256,3.423630548,3.938410638,3.785121263,3.331502837,4.319430594,5.433754268,5.646734183,5.141239827,4.324576998,5.171098328,2.389729622,
Pakistan,PAK,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208000000,223000000,238000000,208000000,263000000,324000000,303000000,236000000,238000000,344000000,473000000,484000000,482000000,645000000,413000000,445000000,727000000,437000000,555000000,844000000,984000000,1022000000,1119000000,1074000000,1346000000,397000000,
Pakistan,PAK,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Urban population,SP.URB.TOTL,10157722,10589176,10957300,11345748,11756511,12188485,12644969,13126447,13632139,14160809,14714216,15270833,15848050,16502763,17202091,17945333,18738313,19578462,20468344,21453445,22627948,23915883,25135552,26284885,27356065,28499348,29771009,31101229,32476726,33866278,35289006,36745692,38030534,39332499,40818200,42379280,44041395,45717515,47403389,49074335,50914288,52828442,54497125,56037189,57646810,59255126,60871443,62558385,64313863,66149573,68053241,69912136,71597051,73126866,74593651,76003799,77368591,78853074,80566744,82410851,84437669,86636953
Pakistan,PAK,Rural population,SP.RUR.TOTL,35796504,36471739,37204541,37979302,38796081,39653141,40554445,41503346,42492604,43515996,44576656,45607948,46661515,47782861,48947078,50181666,51492610,52872643,54320986,55953896,57996109,60354319,62692646,64795487,66647802,68622204,70847514,73149864,75491112,77804108,80125063,82457877,84344645,86214116,88426939,90738196,93193415,95612752,98072717,100620127,103455636,106389285,108765682,110839491,113001810,115116972,117198541,119366136,121618092,123973649,126401257,128690602,130608810,132210696,133657977,134965499,136156249,137526581,139164735,140882429,142759072,144765164
Pakistan,PAK,"Completeness of birth registration, rural (%)",SP.REG.BRTH.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,,,,,,22.8,,,,,33.6,,,
Pakistan,PAK,"Population, male",SP.POP.TOTL.MA.IN,24795178,25363721,25930189,26526519,27153709,27810773,28501400,29228649,29988206,30776207,31594424,32382253,33192037,34091252,35033843,36033414,37095743,38216474,39396326,40711907,42323346,44149230,45930130,47557446,49019878,50585068,52349211,54186251,56068126,57945452,59844215,61767894,63389141,65019628,66919877,68906276,71012953,73104663,75217269,77366201,79746052,82212668,84278393,86127265,88049526,89942008,91810143,93744001,95745628,97833204,99987484,102047023,103831984,105378643,106815000,107983708,108894512,110003086,111438323,113015042,114815641,116815852
Pakistan,PAK,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.34529,,,,,,,,40.36705,,66.22445,,62.62904,,56.20154,,68.38306,,67.44324,,31.79799,,,,
Pakistan,PAK,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.687029906,6.526345218,6.3970711,6.29574849,6.226121311,6.186180508,6.170711122,6.173589385,6.190247597,6.214531246,6.244797131,6.260847174,6.276046427,6.307102363,6.336967776,6.364955289,6.390855257,6.415433386,6.439568511,6.449955123,6.424644846,6.38295145,6.362232389,6.375356363,6.421855547,6.463433335,6.485942972,6.500450557,6.510118591,6.524532277,6.540674619,6.556523871,6.601431966,6.637945359,6.641351874,6.629822308,6.600462512,6.569073895,6.534595637,6.501360915,6.456171778,6.409540329,6.394846335,6.397911675,6.400211871,6.408027373,6.424611108,6.448708136,6.480595345,6.513386851,6.541781103,6.575383475,6.624015204,6.679766021,6.728867187,6.773479014,6.82901022,6.896832407,6.971403353,7.058462442,7.128836458,7.174580161
Pakistan,PAK,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,0.519283748,0.486606713,0.458346505,0.435168408,0.416081827,0.400185561,0.387460311,0.377233017,0.368993024,0.36224287,0.356793038,0.350832226,0.345424746,0.342264109,0.340026969,0.338902619,0.338747217,0.339096683,0.340103942,0.342973188,0.348702399,0.355240641,0.360184866,0.363583096,0.366048022,0.369395122,0.373262001,0.376141201,0.378531002,0.381041879,0.384244306,0.387910476,0.38992702,0.392418344,0.396310411,0.399889736,0.403327563,0.406184745,0.408950698,0.411994562,0.416081334,0.420195769,0.422543485,0.424822267,0.428461116,0.432950504,0.438308248,0.444343041,0.450943077,0.458106962,0.465682656,0.473441681,0.481230906,0.489911761,0.499507929,0.510349072,0.522443648,0.53525838,0.548872174,0.563059419,0.575883761,0.586071992
Pakistan,PAK,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,0.945753775,0.916890472,0.891056139,0.868845491,0.85114533,0.838066416,0.828916868,0.822555488,0.819395071,0.82053193,0.82580263,0.832436528,0.842492558,0.856333411,0.868624998,0.878616396,0.88644154,0.891538733,0.895313957,0.899234493,0.901874891,0.904214124,0.909514491,0.917934618,0.927707867,0.93425194,0.936312289,0.93543588,0.933509997,0.933033245,0.934127882,0.936244764,0.941288852,0.945968118,0.948014474,0.948856267,0.948652051,0.948915,0.949908991,0.952641464,0.955737736,0.960127178,0.969039905,0.98049997,0.991860153,1.00369726,1.016724567,1.030192394,1.044057371,1.05922018,1.075962875,1.094964705,1.117618349,1.144337105,1.173334547,1.200221318,1.223269611,1.243743347,1.25967979,1.269288518,1.269830526,1.268832711
Pakistan,PAK,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,999060,999616,1001501,1005971,1013851,1025566,1041563,1062308,1087173,1115180,1146016,1173349,1201758,1237309,1275260,1316264,1360366,1406918,1455835,1508932,1569998,1636022,1699306,1757774,1812098,1870586,1935366,2000241,2063748,2125855,2188137,2251519,2307428,2364044,2427824,2492913,2560859,2628548,2697189,2768433,2848541,2932278,3006006,3077114,3154187,3233327,3315803,3403653,3495902,3590592,3684145,3773631,3853858,3920866,3977405,4025033,4073490,4142562,4234927,4344377,4453658,4556092
Pakistan,PAK,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,1.282574214,1.260557039,1.242984552,1.230072728,1.223355405,1.222351584,1.227254573,1.238271025,1.25290697,1.26725805,1.280319388,1.289350102,1.295023875,1.300927847,1.30794548,1.316649418,1.326825447,1.338818267,1.351069287,1.359268567,1.35987291,1.355500543,1.350958474,1.349134952,1.351764306,1.353740018,1.353027364,1.351994666,1.351231968,1.351075635,1.351057176,1.350846839,1.353254138,1.355069929,1.355326042,1.356490757,1.358622436,1.364031143,1.371346374,1.379203638,1.385494989,1.391845567,1.402375393,1.415929745,1.431872243,1.451302492,1.473917617,1.499358379,1.527174393,1.555433646,1.580244719,1.601552016,1.622501368,1.641312267,1.654188958,1.659973505,1.668758516,1.688775561,1.71935473,1.762015383,1.81402079,1.866856834
Pakistan,PAK,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.273036994,2.275985602,2.274198966,2.270150751,2.270001521,2.275071229,2.284855825,2.299762607,2.31700163,2.331801279,2.342715529,2.349042394,2.350586913,2.349553712,2.348238293,2.347487824,2.34729674,2.348192356,2.349058904,2.345911756,2.335191606,2.319989876,2.305952389,2.296449488,2.293460483,2.291411855,2.288436388,2.287418561,2.288125414,2.289642624,2.291581511,2.294026317,2.300198566,2.306956895,2.31443714,2.325428412,2.338658385,2.357214714,2.380713367,2.406821328,2.426920453,2.440301357,2.455147639,2.466199879,2.466420515,2.458235565,2.456418263,2.470753773,2.500764875,2.547814529,2.613233335,2.68747738,2.759857172,2.830003094,2.895867654,2.954526954,3.004701481,3.043859217,3.069314463,3.082683485,3.08346246,3.073488372
Pakistan,PAK,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.605455132,3.608229332,3.602948625,3.592817168,3.583327033,3.576288098,3.571542302,3.569644414,3.569076432,3.567028444,3.562617424,3.555482393,3.544488691,3.531598479,3.520890316,3.513406184,3.509478446,3.50977635,3.51167569,3.511346943,3.509501384,3.506996247,3.502572004,3.498481507,3.499390678,3.505578585,3.514946515,3.528699806,3.547936836,3.569760518,3.58558797,3.59188083,3.591504145,3.580927463,3.555778101,3.518462484,3.490582448,3.487678856,3.509199185,3.556880094,3.632228462,3.718534259,3.798384783,3.871540074,3.936707223,3.993790602,4.041700564,4.075830513,4.093962025,4.097241567,4.087572833,4.068172454,4.043813888,4.016837657,3.987041545,3.958555289,3.937066908,3.92538323,3.925130781,3.936559124,3.956426427,3.981382533
Pakistan,PAK,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.277444305,5.265259306,5.240366303,5.212000511,5.186288166,5.165060315,5.148634727,5.138225372,5.131087085,5.122281945,5.111167954,5.098761684,5.080912515,5.060280686,5.047785776,5.045584655,5.051231048,5.065757755,5.08854808,5.121913805,5.167397478,5.20897892,5.227964211,5.211999134,5.155202056,5.082999019,5.032428264,5.015673424,5.031090539,5.078008052,5.160719875,5.256553527,5.320039464,5.371935167,5.426635073,5.472963397,5.512386232,5.535048022,5.540520199,5.530011329,5.516029144,5.495564908,5.452043292,5.397281139,5.344517459,5.296131983,5.258069597,5.233515353,5.224583516,5.233026906,5.25322204,5.274284386,5.287822498,5.296664423,5.311716395,5.34415934,5.402674478,5.489928896,5.597153804,5.707115176,5.812654493,5.91301371
Pakistan,PAK,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.561060697,7.546353864,7.506036888,7.462614914,7.427185734,7.401493713,7.381462076,7.370146545,7.369428716,7.37279507,7.360138611,7.323562622,7.266715759,7.182957685,7.070722961,6.939851064,6.836493721,6.791091062,6.800394886,6.892249864,7.111659009,7.381843748,7.587620747,7.709688541,7.755579521,7.793764649,7.841023299,7.86350022,7.855049369,7.808781042,7.736908037,7.64673698,7.486267343,7.326160973,7.215678509,7.128237697,7.079356043,7.048956913,7.044854828,7.065407718,7.135791662,7.224512353,7.256011202,7.264733035,7.30054981,7.355705176,7.437587861,7.552338743,7.686654055,7.827129756,7.957015557,8.056383302,8.109567543,8.125661103,8.130875072,8.150778221,8.176539446,8.1996384,8.213085968,8.211111046,8.216320255,8.231950472
Pakistan,PAK,"Population ages 15-64, total",SP.POP.1564.TO,25570261,26133187,26647273,27161552,27670855,28180458,28719980,29316689,29970029,30679820,31445393,32210002,33010766,33909280,34880089,35943866,37105910,38347308,39657595,41170488,43146027,45403275,47475600,49186474,50537029,52006725,53753217,55560118,57392380,59167337,60949508,62762404,64052618,65405796,67282401,69374710,71775455,74261716,76878682,79606748,82770846,86125833,88828749,91232910,93860799,96528411,99222675,102020263,104874732,107842466,110893362,113745731,116104655,118065872,119914538,121660966,123307884,125260953,127651888,130195040,133031513,136153500
Pakistan,PAK,"Population ages 15-64, female",SP.POP.1564.FE.IN,11347365,11618477,11866811,12122265,12381980,12641986,12915478,13217310,13547306,13905521,14292284,14693967,15113551,15567561,16058775,16597416,17186113,17815848,18480614,19247652,20247860,21390411,22441837,23313151,24004439,24751227,25630565,26537486,27457825,28351184,29249232,30160896,30802940,31469571,32398631,33436941,34628234,35861971,37161460,38516198,40087963,41753988,43089490,44267942,45553883,46859309,48182394,49565822,50982251,52450779,53957721,55364936,56522368,57476424,58368756,59371136,60495030,61727617,63107299,64530581,66045092,67653850
Pakistan,PAK,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.78186722,11.56735547,11.44250999,11.39694314,11.44177694,11.58610606,11.77497129,11.94837744,12.10976397,12.26194466,12.40486122,12.54529368,12.66838859,12.75586701,12.8100538,12.82777695,12.80824942,12.7598175,12.68597337,12.56060768,12.35696366,12.12138489,11.92825526,11.80697056,11.7586672,11.72214377,11.66921024,11.61912074,11.58365387,11.58476145,11.62581874,11.72127167,11.92555432,12.1678145,12.37285142,12.54065169,12.65945859,12.74933582,12.80916894,12.85026411,12.85249922,12.82275363,12.81727034,12.79562443,12.72557784,12.63786939,12.53526822,12.41153389,12.29196576,12.18262189,12.06727832,11.970772,11.91682168,11.88135648,11.83637433,11.77091529,11.68308347,11.59597138,11.52883798,11.49095356,11.48457002,11.49970689
Pakistan,PAK,"Population ages 0-14, total",SP.POP.0014.TO,18674074,19222187,19809923,20453475,21158916,21917874,22707208,23503212,24299494,25090379,25881778,26652160,27427027,28237651,29058740,29895322,30753628,31643651,32577957,33581375,34706051,35968859,37332090,38758085,40221422,41753407,43378903,45079316,46839145,48642657,50478052,52326134,54094171,55799218,57494277,59143346,60721843,62190243,63573713,64912192,66255250,67571624,68753596,69806769,70780531,71658119,72472638,73325269,74260716,75256560,76306736,77377790,78410416,79385165,80268200,81067651,81796248,82479664,83180463,83908472,84681629,85480175
Pakistan,PAK,"Population ages 0-14, female",SP.POP.0014.FE.IN,9100854,9372791,9661697,9972214,10307933,10671138,11051873,11436249,11821185,12203652,12586479,12959291,13333965,13725428,14121471,14524621,14938048,15365556,15814445,16301236,16850870,17468515,18135029,18831735,19546233,20294423,21087710,21915938,22769321,23639214,24522250,25411267,26262136,27079859,27885994,28667752,29416969,30113875,30770855,31404975,32040621,32663080,33220468,33721586,34192109,34618541,35018578,35439362,35903471,36405635,36939037,37485192,38014577,38516837,38976386,39398808,39788080,40152477,40521656,40902266,41306067,41720065
Pakistan,PAK,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6,,,,,,,,,,,,,,,,24,,,,,,21,,,,,18.3,,,
Pakistan,PAK,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,39.37582,40.526867,41.63544,42.686449,44.068223,45.153068,47.336467,49.028527,50.653524,51.9682,53.406477,41.811085,53.772028,53.839173,53.496844,53.97083,54.018683,53.799714,54.590179,54.826656,55.507764,55.959879,56.348397,57.061436,57.499444,58.474684,58.927478,57.94951,57.808029,58.000274,58.338512,59.028108,59.312918,58.986736,58.962334,58.158235,58.724112,58.477855,59.025253,59.959896,60.751321,60.993899,61.481037,61.580673,61.437945,60.064503,61.590682,61.106646,60.966937,61.158939,61.538849,61.837692,61.937708,62.457775,62.603661,63.245396,63.452134,64.02403,64.285371,64.940736,63.054715,
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.932,45.783,46.608,47.632,48.595,49.444,50.842,51.901,52.898,53.749,54.76,50.35,55.239,55.486,55.472,55.905,56.113,56.252,56.737,57.146,57.606,58.052,58.416,58.947,59.332,59.363,59.464,59.066,59.356,59.62,60.066,60.259,60.116,59.934,60.116,59.878,60.398,60.603,61.09,61.679,62.102,62.421,62.626,62.843,63.052,62.466,63.731,63.852,64.036,64.14,64.436,64.648,64.782,65.15,65.284,65.697,65.88,66.297,66.482,66.756,66.269,
Pakistan,PAK,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,175.4,169.9,164.7,159.8,155.3,151.1,147.4,144.1,141.5,139.1,137,135,133,131.2,129.2,127.4,125.7,124,122.3,120.6,118.9,117.2,115.4,113.5,111.6,109.5,107.5,105.4,103.8,102.2,100.4,98.6,96.7,94.8,92.8,90.6,88.3,85.8,83.3,80.9,78.8,76.7,74.9,73.3,71.7,70.3,69,67.7,66.5,65.2,64,62.6,61.1,59.5,58,56.4,55,53.6,52.1,50.7,49.3,47.8
Pakistan,PAK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,45.749,45.76,45.647,45.503,45.298,45.091,44.831,44.579,44.201,43.724,43.549,43.445,43.342,43.281,43.115,43.017,42.941,43.027,43.117,43.235,43.539,44.156,44.567,44.669,44.469,44.245,44.29,44.207,44.011,43.684,43.147,42.531,41.829,40.756,40.097,39.211,38.516,37.683,37.079,36.475,35.761,35.342,34.868,34.132,33.513,32.867,32.402,32.589,32.361,32.193,32.109,31.872,31.601,31.181,30.462,29.699,29.306,28.963,28.594,28.276,27.967,
Pakistan,PAK,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,99,99,99,99,99,99,99,97,91,87,90,99,0,96,98,0,92,92,90,0,
Pakistan,PAK,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1,21.8,21,19,17.6,16.4,15.8,15.8,15.6,15.4,15.1,14.7,14.2,13.4,12.8,12.4,12.1,12.3,14.1,16.9,
Pakistan,PAK,Refugee population by country or territory of asylum,SM.POP.REFG,,,,,,,,,,,,,,,,,,,,400000,1428230,2375330,2877480,2901360,2500000,2732440,2882100,3159000,3257577,3275715,3255975,3099891,1629218,1479266,1055435,1202493,1202703,1202733,1202462,1202015,2001460,2198792,1227429,1124295,1290980,1084689,1044464,2035025,1780935,1740709,1900619,1702698,1638452,1616505,1505521,1561157,1352551,1393132,1404008,1419596,1438940,1491070
Pakistan,PAK,"Children in employment, wage workers, female (% of female children in employment, ages 7-14)",SL.WAG.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.31,,,,,,,,,,
Pakistan,PAK,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,3.269999981,3.180000067,3.200000048,3.210000038,4.539999962,4.409999847,4.210000038,4.179999828,3.339999914,2.920000076,2.74000001,2.809999943,4.190000057,3.789999962,3.359999895,3.410000086,3.710000038,3.609999895,3.910000086,4.090000153,3.849999905,5.539999962,5.309999943,6.239999771,6,6.21999979,5.960000038,0.639999986,0.430000007,0.400000006,0.579999983,0.660000026,0.829999983,,2.819999933,1.769999981,2.799999952,,,3.960000038,4.409999847,,5.489999771
Pakistan,PAK,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.170000076,8.050000191,7.639999866,7.269999981,7.610000134,8.300000191,,8.090000153,7.550000191,7.409999847,,,7.550000191,7.599999905,,13.59000015
Pakistan,PAK,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.34000015,,15.85000038,,1.720000029,1.389999986,3.450000048,2.059999943,2.579999924,2.75999999,,12.55000019,10.47999954,21.43000031,,,9.630000114,17.17000008,,24.39999962
Pakistan,PAK,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.359999657,,10.01000023,,1.320000052,0.939999998,1.070000052,1.409999967,2.25999999,2.079999924,,8.609999657,7.010000229,16.79000092,,,7.150000095,10.89999962,,16.14999962
Pakistan,PAK,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.289999962,,5.139999866,10.06000042,8.579999924,7.150000095,7.420000076,8.949999809,,9.979999542,10.44999981,,13.34000015,,13.40999985,,11.68999958,,0.939999998,0.819999993,0.980000019,1.070000052,1.279999971,1.700000048,,5.900000095,3.99000001,6.610000134,,,7.849999905,9.56000042,,11.10000038
Pakistan,PAK,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62,,,2.53,,2.83,,2.825426,,2.923219,,2.42,,,
Pakistan,PAK,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41,,,2.05,,2.85,,2.842105,,2.66162,,2.12,,,
Pakistan,PAK,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.545114673,0.735135887,1.186909216,1.597369701,2.300102067,3.223217816,30.19789173,110.560302,105.4059259,60.67804638,71.71317655,
Pakistan,PAK,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.145309813,0.148428,0.148428,0.148428,0.148428,0.185179377,0.188539,0.188539,0.188539,0.188539,0.236124036,0.24079,0.24079,0.24079,0.24079,0.305312147,0.323219446,0.33401837,0.347643173,0.369474001,0.375818349,0.387954452,0.384512045,0.422077767,0.469226442,0.469180105,0.51634628,0.560118828,0.589610769,0.709419058,0.730713341,0.936308375,1.016193807,1.217452179,1.415913997,1.598095204,1.731911896,1.809675347,1.829166365,1.919910705,1.978014837,2.042486136,2.239012084,2.425397605,2.638304371,2.998089178,2.942670001,2.641868162,2.375458807,3.2317199,3.126230076,2.880989989,2.898983724,3.102627662,2.351873091,1.676831669,1.453889393,1.358835238,1.335600622,1.244211648,1.266212705,1.291748343
Pakistan,PAK,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878892,,787559,1269373,1686355,1776939,1935882,1938001,2058056,2149000,2278000,2222000,2262000,2534600,2755600,2755600,3275000,3460700,3367850,3339186,
Pakistan,PAK,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5661,5077,4607,4447,3970,3612,4520,4573,4813,4796,5014,5907,5454,6187,,,1757,402.481,419.241,1090,3301,4774,5031,8080,,,
Pakistan,PAK,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,30,35,30,,
Pakistan,PAK,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,40,40,40,40,40,60,60,60,60,60,80,100,100,100,100,,
Pakistan,PAK,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.33333333,80,81.11111111,85.55555556,84.44444444,83.33333333,76.66666667,74.44444444,71.11111111,67.77777778,74.44444444,75.55556667,75.55556667,75.55556667,74.44446667,71.11113333,72.22223333,
Pakistan,PAK,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.166666667,4.166666667,4.166666667,4,3.666666667,3.5,3.333333333,3.333333333,3.333333333,3.33333,3.33333,3.5,3.5,3.5,3.666667,3.666666667,3.666667
Pakistan,PAK,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Pakistan,PAK,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4,3.5,2.5,3,2.5,2.5,2.5,2.5,3,3.5,3.5,3,3,3.5,3.5,3.5
Pakistan,PAK,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,2.5,3,2.5,2.5,2.5,2.5,3,3,3,2.5,2.5,2.5,2.5,2.5
Pakistan,PAK,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.166666667,4,3.833333333,3,3.166666667,2.833333333,2.833333333,2.833333333,2.833333333,3.16667,3.33333,3.5,3.166666667,3,3.166667,3.166666667,3.166667
Pakistan,PAK,"Trademark applications, nonresident, by count",IP.TMK.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5171,3765,4809,4952,4686,3297,,4475,4342,5114,4691,4512,9109,7793,7438,5591,4130,
Pakistan,PAK,"Industrial design applications, resident, by count",IP.IDS.RSCT,,,,,,,,,,,,,,,,,,,,,193,,,,,,,,,,124,134,206,232,180,150,115,195,197,191,178,262,212,227,367,486,363,297,378,,450,746,395,331,475,364,435,387,453,453,366,
Pakistan,PAK,Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000000,,,,,,,,,,907500000,,,,,,,,,,,,,,,,,
Pakistan,PAK,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4,32.6,32.9,33.4,33.9,34.1,33.9,,
